psu,a7,a8,relprac,floodrisk,pop1011_UNOSAT,dem_mean,dem_std,neigh_Rivers,centdist_MRiver,flood_exp,violent_vignette,effective,approve,vv_pop1011_UNOSAT,male,headh,age,read,math,educ,sunni,knowfullpca,simpleknow,vv_flood_exp
766,Okara,Depal Pur,.06666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,.75,.75,0,1,0,.25,0,0,0,1,2.0922272,.60000002,0
102,Okara,Depal Pur,.56666666,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,1,1,.44999999,1,1,.5,1,2.4313924,.80000001,0
457,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.25,0,0,0,0,.28999999,1,1,.33333334,1,.7178396,.30000001,0
497,Okara,Depal Pur,.40000001,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.18000001,1,1,.16666667,1,1.0286584,.30000001,0
698,Okara,Okara,.30000001,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,1,1,0,1,0,.20999999,1,1,.33333334,1,2.40399,.69999999,0
709,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,1,1,0,0,0,0,0,.36000001,0,1,0,1,1.056061,.40000001,1
606,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.30000001,0,0,0,1,1.056061,.40000001,0
606,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,1,0,1,1,0,1,1,.60000002,0,0,0,1,1.056061,.40000001,0
235,Okara,Depal Pur,.83333331,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.25,.25,0,0,0,.55000001,0,1,0,1,1.6679302,.60000002,0
371,Okara,Okara,.46666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,0,.5,0,0,0,.30000001,1,1,.16666667,1,1.0179461,.40000001,0
606,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.5,0,0,0,1,1.4400102,.5,0
365,Okara,Depal Pur,.66666669,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.20999999,1,1,.5,0,1.7356807,.60000002,0
275,Okara,Okara,.53333336,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.75,.5,0,0,0,.5,0,0,0,1,2.1038835,.60000002,0
259,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.30000001,0,0,0,1,1.4126076,.40000001,0
497,Okara,Depal Pur,.33333334,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.2,0,,0,1,.7178396,.30000001,0
606,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,.66600001,0,1,1,0,1,0,.25,0,0,0,1,1.056061,.40000001,0
102,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.25,.25,0,1,0,.2,1,1,.83333331,1,2.40399,.69999999,0
628,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,1,.47999999,0,1,0,1,1.056061,.40000001,0
275,Okara,Okara,.23333333,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.5,0,0,0,0,.30000001,1,1,.5,1,1.6370802,.60000002,0
371,Okara,Okara,.63333333,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.5,0,0,0,0,.56,1,1,.16666667,1,1.9354999,.69999999,0
235,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.2,1,1,.5,1,1.4355742,.5,0
497,Okara,Depal Pur,.2,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.25,.25,0,0,0,.25999999,0,1,0,1,1.056061,.40000001,0
102,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.5,.25,0,1,0,.33000001,1,1,.33333334,1,2.4313924,.80000001,0
371,Okara,Okara,.53333336,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.25,0,0,0,0,.22,1,1,.33333334,1,.34324452,.2,0
766,Okara,Depal Pur,.66666669,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.44999999,1,1,.5,1,2.4313924,.80000001,0
162,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.44999999,0,0,0,1,1.8195233,.60000002,0
886,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,0,0,0,1,0,.31999999,0,0,.16666667,1,1.056061,.40000001,0
915,Okara,Depal Pur,.26666668,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.18000001,0,1,0,1,1.056061,.40000001,0
709,Okara,Depal Pur,.43333334,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.22,0,1,0,1,1.056061,.40000001,0
457,Okara,Okara,.60000002,1.0238949,0,.16546831,.005518008,1,.23998395,1,0,.5,0,0,0,0,.28999999,1,1,.16666667,1,1.0286584,.30000001,0
235,Okara,Depal Pur,.66666669,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.44999999,1,1,.5,1,1.6679302,.60000002,0
365,Okara,Depal Pur,.5,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.22,0,1,0,1,.68146592,.30000001,0
365,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,,.28,0,1,.33333334,1,1.056061,.40000001,0
315,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,.25,0,1,1,.30000001,0,0,0,1,2.4313924,.80000001,0
628,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,1,.55000001,0,0,0,1,2.0922272,.60000002,0
457,Okara,Okara,.16666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.5,0,0,0,0,.5,0,0,0,1,0,0,0
698,Okara,Okara,.23333333,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,1,1,0,1,1,.40000001,1,1,0,1,2.0922272,.60000002,0
536,Okara,Depal Pur,.43333334,.47085714,0,.16868681,.0058040083,1,.22916117,.333,1,1,1,0,1,1,.28,1,1,.16666667,1,2.3995986,.69999999,.333
606,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.46000001,0,0,0,1,1.056061,.40000001,0
162,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,1,,,,,1,1,.64999998,0,0,0,1,.7178396,.30000001,
614,Okara,Depal Pur,.33333334,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.30000001,1,1,.66666669,1,2.0922272,.60000002,0
915,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.25,1,1,.33333334,1,1.056061,.40000001,0
698,Okara,Okara,.63333333,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,1,1,0,1,1,.41999999,1,1,.5,1,2.40399,.69999999,0
162,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.33000001,0,0,0,1,1.056061,.40000001,0
698,Okara,Okara,.40000001,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,1,1,0,1,1,.60000002,0,0,0,1,2.0922272,.60000002,0
606,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,.66600001,0,1,1,0,0,1,.5,0,0,0,1,1.4400102,.5,0
652,Okara,Depal Pur,.5,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.30000001,1,1,.16666667,1,1.8195233,.60000002,0
371,Okara,Okara,.43333334,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,0,0,0,0,0,.5,1,1,.5,1,2.1196299,.69999999,0
698,Okara,Okara,.43333334,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,1,.75,0,1,1,.69999999,0,0,0,1,2.4313924,.80000001,0
766,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.25,1,1,1,1,2.4313924,.80000001,0
628,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,0,.18000001,0,0,.33333334,1,.68146592,.30000001,0
162,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.36000001,0,0,0,1,1.056061,.40000001,0
259,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.41999999,1,1,0,1,2.4313924,.80000001,0
457,Okara,Okara,.2,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.5,0,0,0,0,.23999999,1,,.33333334,1,1.056061,.40000001,0
628,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,0,.25999999,1,,.33333334,1,1.4400102,.5,0
915,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.2,0,1,0,1,2.4313924,.80000001,0
162,Okara,Depal Pur,.5,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.62,0,0,0,1,1.6405276,.5,0
766,Okara,Depal Pur,.1,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,.75,0,1,1,.55000001,1,1,.33333334,1,2.0922272,.60000002,0
162,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.41999999,0,0,0,1,1.3561676,.5,0
497,Okara,Depal Pur,.33333334,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.34999999,0,1,0,1,1.056061,.40000001,0
102,Okara,Depal Pur,.53333336,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.25,.25,0,1,0,.23999999,1,1,1,1,2.4313924,.80000001,0
766,Okara,Depal Pur,.33333334,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.33000001,1,1,1,1,2.40399,.69999999,0
886,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,0,0,1,0,.18000001,1,1,.66666669,1,1.8195233,.60000002,0
365,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.34999999,0,1,0,1,1.6679302,.60000002,0
259,Okara,Depal Pur,.83333331,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.72000003,1,1,1,1,2.0244768,.60000002,0
886,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,0,0,0,1,0,.27000001,1,1,.33333334,1,1.8195233,.60000002,0
162,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.25,0,0,0,1,1.8195233,.60000002,0
709,Okara,Depal Pur,.30000001,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.25,.25,0,0,0,.30000001,0,1,.16666667,1,.34324452,.2,0
457,Okara,Okara,.46666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,0,.75,0,0,0,.23999999,1,1,.16666667,1,1.056061,.40000001,0
315,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,.5,0,1,1,.47999999,1,1,.33333334,1,2.0922272,.60000002,0
275,Okara,Okara,.53333336,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.5,0,0,0,0,.40000001,0,0,0,1,1.056061,.40000001,0
235,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.34999999,1,1,.5,1,2.4313924,.80000001,0
606,Okara,Depal Pur,,.47085714,0,.16868681,.0058040083,1,.22916117,1,0,1,1,0,1,1,.69999999,0,0,0,1,1.4400102,.5,0
295,Okara,Okara,.83333331,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,0,0,1,1,.40000001,1,1,.33333334,1,2.40399,.69999999,0
371,Okara,Okara,.53333336,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.5,.5,0,0,0,.25999999,1,1,.5,1,.34324452,.2,0
628,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,0,.19,1,1,.66666669,1,1.8195233,.60000002,0
235,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.5,.5,0,0,0,.40000001,1,1,.16666667,1,2.0474434,.69999999,0
457,Okara,Okara,,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,0,0,0,0,0,.5,0,,0,1,.31584194,.1,0
162,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.38999999,0,0,0,1,1.4813019,.5,0
915,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.25,1,1,.33333334,1,2.4313924,.80000001,0
766,Okara,Depal Pur,.26666668,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.55000001,1,1,.33333334,1,2.40399,.69999999,0
915,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.44999999,1,1,.66666669,1,2.4313924,.80000001,0
709,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.2,1,1,.33333334,1,2.4313924,.80000001,0
915,Okara,Depal Pur,.43333334,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.31999999,1,1,.33333334,0,2.4313924,.80000001,0
371,Okara,Okara,.2,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.5,0,0,0,0,.22,1,1,.5,1,2.6989622,.89999998,0
709,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.2,1,1,.33333334,1,1.056061,.40000001,0
915,Okara,Depal Pur,.40000001,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.25,0,0,.16666667,1,1.056061,.40000001,0
259,Okara,Depal Pur,.66666669,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.27000001,1,1,.16666667,1,2.1312859,.69999999,0
295,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,.25,0,1,1,.5,0,0,0,1,2.0518794,.69999999,0
886,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,0,0,0,1,1,.70999998,0,1,0,1,2.0474434,.69999999,0
315,Okara,Okara,.5,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,.25,0,1,1,.69999999,0,0,0,1,1.0286584,.30000001,0
365,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,,.19,0,1,0,1,.34324452,.2,0
886,Okara,Okara,.43333334,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.5,0,0,1,0,.20999999,1,1,.66666669,1,1.8195233,.60000002,0
457,Okara,Okara,.63333333,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.5,0,0,0,0,.60000002,0,,0,1,.64653659,.30000001,0
709,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.5,.5,0,0,0,.18000001,1,1,0,1,1.056061,.40000001,0
652,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.27000001,1,1,0,1,1.8195233,.60000002,0
536,Okara,Depal Pur,.33333334,.47085714,0,.16868681,.0058040083,1,.22916117,.333,1,1,1,0,1,1,.46000001,1,1,.16666667,1,2.6671684,.80000001,.333
628,Okara,Okara,.69999999,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,1,.30000001,0,1,.16666667,1,1.4400102,.5,0
315,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,.25,0,1,0,.23999999,1,1,.5,1,1.0286584,.30000001,0
365,Okara,Depal Pur,.5,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.22,0,1,0,0,.34324452,.2,0
709,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.25,.25,0,0,0,.28,1,1,.16666667,1,1.056061,.40000001,0
457,Okara,Okara,.63333333,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,0,0,0,0,0,.5,0,,0,1,.31584194,.1,0
162,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,1,0,1,1,0,1,0,.28,1,1,.16666667,1,2.4313924,.80000001,0
315,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,,,,,1,1,.25999999,1,1,.33333334,1,1.0286584,.30000001,
371,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.5,0,0,0,0,.5,0,,0,1,.34324452,.2,0
536,Okara,Depal Pur,.60000002,.47085714,0,.16868681,.0058040083,1,.22916117,.333,1,1,1,0,1,0,.25999999,1,1,.16666667,1,2.0922272,.60000002,.333
259,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.33000001,1,1,.33333334,1,2.40399,.69999999,0
536,Okara,Depal Pur,.26666668,.47085714,0,.16868681,.0058040083,1,.22916117,.333,1,1,1,0,1,1,.30000001,1,1,.33333334,1,2.40399,.69999999,.333
497,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.22,0,1,0,1,.34324452,.2,0
371,Okara,Okara,.26666668,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,0,0,0,0,0,.23,1,1,.83333331,1,1.8195233,.60000002,0
886,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,0,0,1,1,.69999999,1,1,.33333334,0,2.1312859,.69999999,0
295,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,0,0,1,0,.25,1,1,.5,1,2.4313924,.80000001,0
235,Okara,Depal Pur,.83333331,.47085714,0,.16868681,.0058040083,1,.22916117,1,1,.25,.25,0,0,0,.34999999,0,1,0,1,.64335108,.30000001,1
295,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,0,.25,0,1,0,.20999999,0,0,0,1,1.4400102,.5,0
497,Okara,Depal Pur,.033333335,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.5,.5,0,0,0,.28,0,1,0,1,.34324452,.2,0
886,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,.25,0,1,0,.31999999,0,1,0,1,1.056061,.40000001,0
628,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,0,.19,1,1,.5,1,2.4313924,.80000001,0
886,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,0,0,0,1,0,.23,0,1,0,1,1.4355742,.5,0
606,Okara,Depal Pur,.2,.47085714,0,.16868681,.0058040083,1,.22916117,.333,0,1,1,0,1,1,.41999999,0,0,0,1,1.056061,.40000001,0
652,Okara,Depal Pur,.66666669,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.34999999,1,1,.33333334,1,2.4313924,.80000001,0
628,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,1,.34999999,0,1,0,1,1.056061,.40000001,0
259,Okara,Depal Pur,.56666666,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.5,1,1,.16666667,1,.32750914,.2,0
536,Okara,Depal Pur,.66666669,.47085714,0,.16868681,.0058040083,1,.22916117,.333,1,1,1,0,1,1,.55000001,1,0,0,1,2.40399,.69999999,.333
235,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.36000001,1,1,.33333334,1,1.6679302,.60000002,0
365,Okara,Depal Pur,,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.34999999,1,1,.33333334,0,1.4355742,.5,0
766,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,.75,.75,0,1,1,.40000001,0,0,0,1,2.0922272,.60000002,0
295,Okara,Okara,,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,.25,0,1,1,.55000001,0,0,0,0,2.0518794,.69999999,0
606,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,.333,0,1,1,0,1,1,.5,0,0,0,1,1.056061,.40000001,0
315,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,0,0,1,0,.41999999,1,1,.5,1,2.40399,.69999999,0
259,Okara,Depal Pur,.40000001,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.38,1,1,.16666667,1,1.0286584,.30000001,0
709,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.25,.25,0,0,0,.55000001,0,1,0,1,1.056061,.40000001,0
457,Okara,Okara,.66666669,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,0,.5,0,0,0,.5,0,0,0,1,.027402576,.1,0
886,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,.25,0,1,0,.28,0,1,0,0,1.056061,.40000001,0
536,Okara,Depal Pur,.43333334,.47085714,0,.16868681,.0058040083,1,.22916117,.333,1,1,1,0,1,1,.60000002,0,0,0,1,2.7113614,.80000001,.333
235,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.38,0,1,1,1,2.7387638,.89999998,0
628,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,1,.34,0,1,0,1,1.056061,.40000001,0
275,Okara,Okara,.80000001,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,0,.5,0,0,0,.34999999,0,0,0,1,1.3561676,.5,0
614,Okara,Depal Pur,.33333334,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.31999999,1,1,.5,1,2.6671684,.80000001,0
259,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.23,1,1,.16666667,1,1.4400102,.5,0
365,Okara,Depal Pur,.23333333,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.18000001,0,1,0,1,.68146592,.30000001,0
295,Okara,Okara,.40000001,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,0,0,0,1,1,.33000001,1,1,.16666667,1,2.4313924,.80000001,0
235,Okara,Depal Pur,.66666669,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.38,1,1,.16666667,1,1.3561676,.5,0
915,Okara,Depal Pur,.66666669,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.18000001,1,1,.33333334,1,1.3561676,.5,0
102,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.5,.25,0,1,0,.2,1,1,.5,1,2.1312859,.69999999,0
315,Okara,Okara,.43333334,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,.25,.25,0,1,1,.5,1,1,.33333334,1,1.0286584,.30000001,0
628,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,1,.41999999,0,0,0,1,.027402576,.1,0
766,Okara,Depal Pur,.5,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.25,1,1,.66666669,1,2.40399,.69999999,0
365,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.27000001,0,1,0,1,1.056061,.40000001,0
497,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.25,.25,0,0,0,.19,1,1,.16666667,1,1.6679302,.60000002,0
614,Okara,Depal Pur,.43333334,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.19,1,1,.66666669,1,2.359797,.69999999,0
698,Okara,Okara,.5,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,1,.75,0,1,1,.60000002,1,1,.83333331,1,2.7113614,.80000001,0
886,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,0,0,0,1,0,.22,0,0,0,1,1.8195233,.60000002,0
652,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.28,1,1,.5,1,2.1196299,.69999999,0
102,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.25,0,0,1,0,.18000001,1,1,.66666669,1,1.8195233,.60000002,0
915,Okara,Depal Pur,.5,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.34999999,1,1,0,1,1.4355742,.5,0
275,Okara,Okara,.56666666,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,0,.5,0,0,0,.19,1,1,.66666669,1,1.056061,.40000001,0
614,Okara,Depal Pur,.5,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.28,1,1,.33333334,1,2.7113614,.80000001,0
766,Okara,Depal Pur,.2,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.28,1,1,.16666667,1,1.7921207,.5,0
365,Okara,Depal Pur,.66666669,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.5,0,1,0,1,.68146592,.30000001,0
497,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,.25,.25,0,0,0,.27000001,0,1,0,1,.68146592,.30000001,0
259,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,0,.19,1,1,.33333334,1,2.1312859,.69999999,0
628,Okara,Okara,.36666667,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,1,1,0,1,1,.31,1,1,.16666667,1,1.8195233,.60000002,0
536,Okara,Depal Pur,.33333334,.47085714,0,.16868681,.0058040083,1,.22916117,.66600001,1,1,1,0,1,1,.33000001,1,1,.16666667,1,2.7113614,.80000001,.66600001
497,Okara,Depal Pur,.5,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.2,1,1,.16666667,1,2.1196299,.69999999,0
275,Okara,Okara,.40000001,1.0238949,0,.16546831,.005518008,1,.23998395,0,0,.5,.5,0,0,0,.34999999,0,0,0,1,.32750914,.2,0
162,Okara,Depal Pur,.56666666,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,1,1,.55000001,0,0,0,1,1.7127142,.5,0
698,Okara,Okara,.63333333,1.0238949,0,.16546831,.005518008,1,.23998395,0,1,1,1,0,1,1,.55000001,1,1,.16666667,1,2.7113614,.80000001,0
652,Okara,Depal Pur,.46666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,0,1,1,0,0,0,.2,1,1,.66666669,1,2.1312859,.69999999,0
497,Okara,Depal Pur,.36666667,.47085714,0,.16868681,.0058040083,1,.22916117,0,1,0,0,0,0,0,.55000001,0,1,0,1,.34324452,.2,0
