from_month,from_year,to_month,to_year,province,district,f_sub_borrowers_tot,f_sub_disbursed,f_sub_recovered,f_sub_borrowers_out,f_sub_outstanding,f_eco_borrowers_tot,f_eco_disbursed,f_eco_recovered,f_eco_borrowers_out,f_eco_outstanding,f_abv_borrowers_tot,f_abv_disbursed,f_abv_rabvvered,f_abv_borrowers_out,f_abv_outstanding,nf_sf_borrowers_tot,nf_sf_disbursed,nf_sf_recovered,nf_sf_borrowers_out,nf_sf_outstanding,nf_lf_borrowers_tot,nf_lf_disbursed,nf_lf_recovered,nf_lf_borrowers_out,nf_lf_outstanding,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Nowshehra,453.000,350701.000,340672.000,0.000,1110703.000,55.000,230553.000,170088.000,0.000,650896.000,3.000,30026.000,30488.000,0.000,4093.000,980.000,740768.000,900825.000,0.000,168039.000,16.000,20618.000,20724.000,0.000,70077.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Orakzai Agency,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Peshawar,236.000,430009.000,560843.000,0.000,1620578.000,132.000,490518.000,71085.000,0.000,660099.000,18.000,240189.000,150837.000,0.000,340301.000,176.000,460105.000,550157.000,0.000,1080556.000,7.000,40213.000,90589.000,0.000,53092.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Shangla,40.000,40492.000,20458.000,0.000,60203.000,0.000,0.000,0.000,0.000,108.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,South Waziristan Agency,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148.000,120452.000,50136.000,0.000,320086.000,1.000,1.000,117.000,0.000,627.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Swabi,1809.000,2050652.000,1990331.000,0.000,461043.000,205.000,440652.000,430231.000,0.000,1200247.000,0.000,0.000,0.000,0.000,259.000,198.000,50847.000,120446.000,0.000,360732.000,7.000,46.000,20964.000,0.000,50893.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Swat,953.000,390604.000,390145.000,0.000,1120702.000,1.000,135.000,1005.000,0.000,40693.000,0.000,0.000,0.000,0.000,0.000,761.000,39099.000,27074.000,0.000,118098.000,0.000,0.000,1.000,0.000,46.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Tank,31.000,20238.000,205.000,0.000,19025.000,16.000,30843.000,20172.000,0.000,21091.000,0.000,0.000,631.000,0.000,843.000,45.000,30547.000,20424.000,0.000,15019.000,0.000,0.000,1.000,0.000,359.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,MFIs ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Awaran,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Barkhan,0.000,0.000,0.000,0.000,20065.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Bolan,0.000,688.000,178.000,0.000,20318.000,0.000,0.000,557.000,0.000,10213.000,0.000,0.000,0.000,0.000,628.000,0.000,0.000,39.000,0.000,509.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Chagai,0.000,0.000,0.000,0.000,81.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Dera Bugti,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Gawadar,0.000,25.000,171.000,0.000,30959.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,2.000,2.000,177.000,0.000,10023.000,0.000,0.000,0.000,0.000,37.000,,,,,
7,2013,12,2013,Balochistan,Harnai,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Jaffarabad,0.000,330495.000,250094.000,0.000,2240579.000,5.000,2045.000,20369.000,0.000,630057.000,3.000,570267.000,570258.000,0.000,730987.000,9.000,10751.000,10463.000,0.000,800542.000,1.000,3.000,0.000,0.000,31.000,,,,,
7,2013,12,2013,Balochistan,Jhal Magsi,0.000,0.000,279.000,0.000,30862.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,468.000,9.000,995.000,455.000,0.000,20008.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Kalat,0.000,0.000,113.000,0.000,391.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,2.000,0.000,0.000,65.000,0.000,194.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Kech (Turbat),0.000,25.000,593.000,0.000,10526.000,0.000,0.000,23.000,0.000,764.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Kharan,0.000,0.000,1.000,0.000,211.000,0.000,0.000,5.000,0.000,19.000,0.000,0.000,112.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Khuzdar,0.000,0.000,14.000,0.000,10967.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Kohlu,0.000,30531.000,104.000,0.000,180155.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,181.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Lasbela,0.000,60599.000,70833.000,0.000,290322.000,3.000,10125.000,65.000,0.000,40796.000,0.000,0.000,85.000,0.000,10115.000,1.000,17.000,98.000,0.000,601.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Lehri,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Loralai,0.000,70449.000,40472.000,0.000,340926.000,0.000,0.000,0.000,0.000,10569.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Mastung,0.000,49.000,484.000,0.000,10249.000,2.000,10298.000,10355.000,0.000,10187.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Musa Khael,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Nasirabad,0.000,220973.000,23044.000,0.000,980166.000,18.000,70163.000,20167.000,0.000,290167.000,20.000,80562.000,30372.000,0.000,520398.000,0.000,0.000,1.000,0.000,10908.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Nushki,0.000,0.000,163.000,0.000,125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Panjgur,0.000,33.000,14.000,0.000,947.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Pishin,0.000,2022.000,10122.000,0.000,170652.000,0.000,0.000,77.000,0.000,855.000,0.000,0.000,0.000,0.000,281.000,1.000,96.000,32.000,0.000,928.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Qilla Abdullah,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Qilla Saifullah,0.000,60633.000,50362.000,0.000,170287.000,0.000,0.000,9.000,0.000,50086.000,0.000,0.000,68.000,0.000,20453.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Quetta,0.000,10743.000,20518.000,0.000,310673.000,2.000,35.000,0.000,0.000,50729.000,1.000,2.000,541.000,0.000,2.000,7.000,10214.000,2087.000,0.000,19078.000,0.000,0.000,0.000,0.000,60797.000,,,,,
7,2013,12,2013,Balochistan,Sherani,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Sibbi,0.000,989.000,388.000,0.000,2079.000,1.000,7.000,75.000,0.000,10515.000,2.000,109.000,911.000,0.000,30003.000,2.000,15.000,228.000,0.000,108.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Sohbatpur,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Washuk,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Zhob,0.000,10613.000,804.000,0.000,60348.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,335.000,251.000,0.000,10252.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,Ziarat,0.000,10855.000,10662.000,0.000,140561.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Balochistan,MFIs ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Azad Kashmir,Bagh,63.000,40503.000,7026.000,0.000,16003.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,720.000,170599.000,15012.000,0.000,40022.000,1.000,2.000,59.000,0.000,626.000,,,,,
7,2013,12,2013,Azad Kashmir,Bhimber,15.000,6017.000,30736.000,0.000,190194.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,132.000,140196.000,60836.000,0.000,330711.000,0.000,0.000,475.000,0.000,20747.000,,,,,
7,2013,12,2013,Azad Kashmir,Hattian,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,892.000,0.000,0.000,91.000,51.000,40718.000,20787.000,0.000,240546.000,3.000,7.000,302.000,0.000,3052.000,,,,,
7,2013,12,2013,Azad Kashmir,Haveli,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.000,30178.000,10151.000,0.000,90889.000,1.000,25.000,84.000,0.000,572.000,,,,,
7,2013,12,2013,Azad Kashmir,Kotli,12.000,30691.000,40791.000,0.000,190441.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,366.000,190382.000,150371.000,0.000,630785.000,10.000,10333.000,10142.000,0.000,90337.000,,,,,
7,2013,12,2013,Azad Kashmir,Mirpur,10.000,20838.000,30564.000,0.000,90723.000,7.000,20304.000,80514.000,0.000,110012.000,2.000,30923.000,40899.000,0.000,0.000,562.000,610848.000,690838.000,0.000,1110533.000,6.000,80082.000,20748.000,0.000,100196.000,,,,,
7,2013,12,2013,Azad Kashmir,Muzaffarabad,141.000,42046.000,470361.000,0.000,890407.000,0.000,0.000,0.000,0.000,269.000,0.000,0.000,178.000,0.000,431.000,1827.000,540912.000,540184.000,0.000,1430344.000,3.000,335.000,832.000,0.000,10426.000,,,,,
7,2013,12,2013,Azad Kashmir,Neelum (Ath Muqam),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Azad Kashmir,Poonch (Rawla Kot),87.000,310095.000,250518.000,0.000,720161.000,0.000,0.000,43.000,0.000,1054.000,0.000,0.000,0.000,0.000,0.000,857.000,240598.000,260022.000,0.000,640029.000,52.000,40891.000,10208.000,0.000,100677.000,,,,,
7,2013,12,2013,Azad Kashmir,Sudhnoti,35.000,50526.000,40399.000,0.000,180059.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20248.000,61.000,30626.000,20642.000,0.000,180337.000,13.000,1092.000,1.000,0.000,50624.000,,,,,
7,2013,12,2013,Azad Kashmir,MFIs ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Gilgit Baltistan,Astore,4.000,77.000,40171.000,0.000,30431.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.000,50831.000,20431.000,0.000,180026.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Gilgit Baltistan,Diamir,4.000,873.000,79.000,0.000,1055.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,10482.000,235.000,0.000,30269.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Gilgit Baltistan,Ghanche,23.000,70355.000,12092.000,0.000,28092.000,1.000,3.000,32.000,0.000,308.000,1.000,3.000,314.000,0.000,318.000,33.000,3027.000,60394.000,0.000,180752.000,1.000,1.000,376.000,0.000,71.000,,,,,
7,2013,12,2013,Gilgit Baltistan,Gilgit,61.000,160985.000,130704.000,0.000,480434.000,1.000,5.000,574.000,0.000,481.000,0.000,0.000,0.000,0.000,0.000,220.000,250103.000,130961.000,0.000,640418.000,46.000,9071.000,90003.000,0.000,350752.000,,,,,
7,2013,12,2013,Gilgit Baltistan,Gizer,103.000,16016.000,120176.000,0.000,310947.000,21.000,50754.000,3064.000,0.000,100379.000,1.000,25.000,0.000,0.000,434.000,143.000,110752.000,130062.000,0.000,460235.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Gilgit Baltistan,Hunza Nagar,33.000,60145.000,60343.000,0.000,26082.000,0.000,0.000,169.000,0.000,10735.000,1.000,199.000,228.000,0.000,404.000,122.000,120854.000,60935.000,0.000,390466.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Gilgit Baltistan,Kharmang,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Gilgit Baltistan,Skardu,46.000,90739.000,250612.000,0.000,650164.000,1.000,43.000,474.000,0.000,10208.000,0.000,0.000,0.000,0.000,0.000,123.000,90585.000,80256.000,0.000,370856.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Gilgit Baltistan,MFIs ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2012,6,2013,Punjab,Attock,3199.000,2980243.000,3590283.000,0.000,4480286.000,167.000,580902.000,460912.000,0.000,730689.000,37.000,113071.000,27025.000,0.000,370762.000,2902.000,170092.000,1500012.000,0.000,2030241.000,10.000,260977.000,190215.000,0.000,230095.000,,,,,
7,2012,6,2013,Punjab,Bahawalnagar,104622.000,51480707.000,44600304.000,0.000,55040344.000,5250.000,22360258.000,23470059.000,0.000,19000806.000,1062.000,15890051.000,11850279.000,0.000,8070614.000,11621.000,786038.000,6790532.000,0.000,1329019.000,35.000,20871.000,20691.000,0.000,90633.000,,,,,
7,2012,6,2013,Punjab,Bahawalpur,96485.000,60020255.000,57210333.000,0.000,48330907.000,5283.000,21160147.000,23580036.000,0.000,14330421.000,816.000,23670846.000,22280168.000,0.000,7510851.000,28289.000,14860097.000,11110715.000,0.000,17330624.000,736.000,25430263.000,20710484.000,0.000,3090508.000,,,,,
7,2012,6,2013,Punjab,Bhakkar,18955.000,10950253.000,10630579.000,0.000,15990238.000,2140.000,4470184.000,5200933.000,0.000,9960457.000,235.000,620454.000,540656.000,0.000,1580082.000,3491.000,3440901.000,35301.000,0.000,6000604.000,15.000,70085.000,5028.000,0.000,200757.000,,,,,
7,2012,6,2013,Punjab,Chakwal,3911.000,1970304.000,2370797.000,0.000,3210868.000,100.000,250858.000,350545.000,0.000,550107.000,9.000,30863.000,70559.000,0.000,80498.000,2837.000,5320837.000,4980591.000,0.000,292014.000,53.000,2210707.000,2290848.000,0.000,700441.000,,,,,
7,2012,6,2013,Punjab,Chiniot,12588.000,2166097.000,22670183.000,0.000,17340703.000,1323.000,5440335.000,6000057.000,0.000,4910202.000,161.000,1660712.000,2110319.000,0.000,1170425.000,3807.000,5820349.000,910883.000,0.000,7210239.000,21.000,480186.000,460406.000,0.000,170881.000,,,,,
7,2012,6,2013,Punjab,D.G.Khan,16038.000,10220828.000,9730021.000,0.000,14130065.000,2027.000,6850061.000,5870225.000,0.000,7710108.000,329.000,4540304.000,5000294.000,0.000,3610031.000,9712.000,5230668.000,4370342.000,0.000,8640173.000,62.000,540762.000,420475.000,0.000,38068.000,,,,,
7,2012,6,2013,Punjab,Faisalabad,39931.000,5426072.000,58840411.000,0.000,49190898.000,4909.000,19760873.000,20720474.000,0.000,1133043.000,427.000,6370459.000,5200138.000,0.000,3880117.000,8289.000,14730373.000,12510392.000,0.000,15270334.000,1096.000,9460677.000,10730977.000,0.000,1940548.000,,,,,
7,2012,6,2013,Punjab,Gujranwala,36385.000,60650664.000,53470722.000,0.000,61380456.000,3125.000,15030027.000,16120183.000,0.000,11630628.000,493.000,5880912.000,6210665.000,0.000,2820165.000,3918.000,7670447.000,9940622.000,0.000,13230303.000,1030.000,10750014.000,12400179.000,0.000,4920766.000,,,,,
7,2012,6,2013,Punjab,Gujrat,4778.000,3580207.000,4500225.000,0.000,5130684.000,1137.000,2120207.000,8770881.000,0.000,6990155.000,33.000,230843.000,210496.000,0.000,170338.000,12797.000,24460713.000,10830454.000,0.000,16790619.000,98.000,2120096.000,205005.000,0.000,1000282.000,,,,,
7,2012,6,2013,Punjab,Hafizabad,17125.000,29460564.000,24240135.000,0.000,3368048.000,2258.000,7210636.000,8300088.000,0.000,10000172.000,118.000,720991.000,720112.000,0.000,800692.000,3443.000,2480184.000,2770856.000,0.000,7000491.000,66.000,132053.000,1060035.000,0.000,730025.000,,,,,
7,2012,6,2013,Punjab,Islamabad,31.000,80592.000,60864.000,0.000,170679.000,2.000,45.000,479.000,0.000,151.000,0.000,0.000,0.000,0.000,0.000,147.000,43074.000,240269.000,0.000,53081.000,5.000,250088.000,400342.000,0.000,540968.000,,,,,
7,2012,6,2013,Punjab,Jehlum,1755.000,1120653.000,1240566.000,0.000,1320822.000,184.000,410825.000,470099.000,0.000,520293.000,14.000,90588.000,100841.000,0.000,40123.000,2043.000,1350047.000,680681.000,0.000,1660616.000,32.000,54065.000,85075.000,0.000,520238.000,,,,,
7,2012,6,2013,Punjab,Jhang,48562.000,64090933.000,55470863.000,0.000,65390536.000,4181.000,17010673.000,14490195.000,0.000,14580859.000,1306.000,7650994.000,6490759.000,0.000,6400015.000,15512.000,14140759.000,10230708.000,0.000,19310369.000,872.000,245065.000,2430377.000,0.000,4120256.000,,,,,
7,2012,6,2013,Punjab,Kasur,23787.000,29880127.000,33560879.000,0.000,31520634.000,3531.000,12600799.000,11280947.000,0.000,9760351.000,534.000,6160197.000,5670872.000,0.000,1360982.000,6565.000,12640571.000,5120979.000,0.000,13900524.000,281.000,7510388.000,622011.000,0.000,6090436.000,,,,,
7,2012,6,2013,Punjab,Khanewal,74368.000,29510055.000,24950843.000,0.000,33140399.000,3132.000,1255097.000,10190651.000,0.000,12020571.000,927.000,7730232.000,6630241.000,0.000,5690915.000,6556.000,423051.000,4110908.000,0.000,7920476.000,147.000,2970968.000,1450636.000,0.000,1110552.000,,,,,
7,2012,6,2013,Punjab,Khushab,10719.000,6200706.000,6780129.000,0.000,7840856.000,1406.000,5130557.000,5850271.000,0.000,4270416.000,145.000,1250219.000,1450462.000,0.000,740389.000,4105.000,3230485.000,2150823.000,0.000,5180115.000,275.000,510831.000,53099.000,0.000,840587.000,,,,,
7,2012,6,2013,Punjab,Lahore,14396.000,29320521.000,19970206.000,0.000,30800668.000,716.000,5730604.000,6010683.000,0.000,5770611.000,200.000,18600379.000,17700472.000,0.000,16880237.000,1439.000,58670254.000,700906.000,0.000,1671072.000,446.000,384550268.000,295760208.000,0.000,109900104.000,,,,,
7,2012,6,2013,Punjab,Layyah,23793.000,17150979.000,16940738.000,0.000,18610136.000,1464.000,7920573.000,411034.000,0.000,654033.000,409.000,2410811.000,2510564.000,0.000,1640281.000,6347.000,4370174.000,419075.000,0.000,5750174.000,15.000,180438.000,160242.000,0.000,220622.000,,,,,
7,2012,6,2013,Punjab,Lodhran,77994.000,3340057.000,30170684.000,0.000,27040916.000,1120.000,7790849.000,8520913.000,0.000,5110923.000,163.000,5510383.000,5930811.000,0.000,315061.000,11983.000,6230292.000,4030659.000,0.000,11250629.000,1027.000,2640806.000,1970038.000,0.000,1790303.000,,,,,
7,2012,6,2013,Punjab,Mandibahauddin,9355.000,9200484.000,10050909.000,0.000,8720986.000,9062.000,16760538.000,22040535.000,0.000,1832018.000,59.000,740514.000,710704.000,0.000,320265.000,13153.000,21550733.000,8420685.000,0.000,1732062.000,60.000,2760223.000,163023.000,0.000,830214.000,,,,,
7,2012,6,2013,Punjab,Mianwali,10891.000,1013029.000,9670088.000,0.000,112909.000,1540.000,3730122.000,4150228.000,0.000,4970324.000,550.000,2080282.000,2250369.000,0.000,1960042.000,3485.000,1850118.000,1340967.000,0.000,2540764.000,27.000,1870285.000,1740835.000,0.000,390258.000,,,,,
7,2012,6,2013,Punjab,Multan,69177.000,4598058.000,40580266.000,0.000,36830816.000,4265.000,29120585.000,28010573.000,0.000,1379099.000,1590.000,21660682.000,26160652.000,0.000,10590261.000,17335.000,7830148.000,7720745.000,0.000,12130568.000,2254.000,102380892.000,9899008.000,0.000,16840821.000,,,,,
7,2012,6,2013,Punjab,Muzaffargarh,32285.000,23410484.000,21680782.000,0.000,3780014.000,3130.000,9770071.000,8470643.000,0.000,12880367.000,612.000,5170201.000,3710956.000,0.000,3850903.000,5942.000,7560469.000,7050157.000,0.000,16880406.000,210.000,2600456.000,1910022.000,0.000,1530623.000,,,,,
7,2012,6,2013,Punjab,Nankana Sahib,15711.000,26620637.000,21420845.000,0.000,29050895.000,1227.000,5360158.000,5900467.000,0.000,5160044.000,50.000,320102.000,320146.000,0.000,550764.000,3475.000,1770531.000,251024.000,0.000,6810283.000,412.000,630369.000,400546.000,0.000,970869.000,,,,,
7,2012,6,2013,Punjab,Narowal,9729.000,10330127.000,11010627.000,0.000,11050876.000,522.000,695002.000,3820329.000,0.000,3320274.000,105.000,2440623.000,2220745.000,0.000,1850632.000,5093.000,9150262.000,7800494.000,0.000,9470189.000,114.000,1240361.000,109078.000,0.000,870917.000,,,,,
7,2012,6,2013,Punjab,Okara,28943.000,35160038.000,35740779.000,0.000,52100323.000,3834.000,28760918.000,29510879.000,0.000,20370989.000,712.000,15200715.000,13990718.000,0.000,7630919.000,5274.000,8210461.000,7120216.000,0.000,12760718.000,80.000,4090194.000,4320109.000,0.000,236013.000,,,,,
